Id,Text,Target
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.86E+17,RT @reIatable: I just want to be as happy as I use to be,0
2.90E+17,RT @ReIevantQuotes: I Thank God for being so Blessed,1
2.90E+17,RT @ReIevantQuotes: I Thank God for being so Blessed,1
2.90E+17,RT @ReIevantQuotes: I Thank God for being so Blessed,1
2.90E+17,RT @ReIevantQuotes: I Thank God for being so Blessed,1
2.90E+17,"RT @RiannaKimmerlee: A good guy, great friends and no drama . My life > #Winning",1
2.90E+17,"RT @rmwhiston5: How come I never get laid, nice guys always lose, I hate my life #theoryofadeadman",0
2.85E+17,RT @RobynLouise95: My life is so full of excitement üòÑ #bored #allthetime,1
2.85E+17,RT @RockOutWithLiv_: I'm just unhappy about everything,0
2.86E+17,RT @rosybaby_x3: I suck at living,0
2.90E+17,RT @RuizRoslan: A bored life I have,0
2.85E+17,RT @ryyees: Damn I have no life,0
2.86E+17,"RT @S_Berube1: ""@kmiller2016: God is great. I'm blessed",1
2.90E+17,RT @sadangelcake: I wish i could try and be happy but i just cant,0
2.85E+17,RT @safijaofwgkta: #Maybe2013WillBring happiness and happiness and more happiness. 2012 has been nothing but depression. please be nice,0
2.90E+17,"RT @SaintFMusic: I don't want to be rich, I want to be happy",0
2.90E+17,"RT @SaintFMusic: I don't want to be rich, I want to be happy",0
2.90E+17,RT @SalazarGabe18: Wow! My life is boring,0
2.90E+17,RT @Samanthaxo36: I wish I could go back and change everything i did wrong in life,0
2.86E+17,"RT @satan: oh, god, i'm so depressed",0
2.85E+17,RT @Schnaabs: Don't have time for your shit lol I'm in Israel living the good life,1
2.85E+17,RT @ScogginZ: why do i feel depressed,0
2.85E+17,RT @SenioritaClem: Thank you Lord for blessing me more than I deserve,1
2.90E+17,RT @ShaaaeOConnell: I'm always sad. This sucks,0
2.85E+17,RT @ShaeeAlisee: My New Years resolution is to drink more because life is fucking terrible,0
2.90E+17,RT @Shafirawdpdmsr: RT @nadiatsuuu: I hate my life,0
2.86E+17,"RT @ShaniaWallin: Couldn't ask for anything more in my life! Great friends, family & boyfriend:) #lovemylife",1
2.86E+17,RT @ShannanMariie: I feel so depressed urgh,0
2.90E+17,RT @shannonrodie: My life is just a stress HONESTLY,0
2.85E+17,RT @SharinaShazira: Only Allah knows how happy am I _ thanks Allah,1
2.86E+17,"RT @Sheen300: I'm so Blessed, man. Thank you Jesus",1
2.86E+17,RT @shelbylynnrini: My life is just a big book of awkward,0
2.85E+17,RT @sierraaxo: it's unreal how pathetic my life is,0
2.85E+17,"RT @sign4_me: #JamacianLyricsYouLikeToScream I am blessed, I am blessed.. Everyday of my life I am blessed!! When I wake up in the morning""",1
2.85E+17,RT @Simply_Laurenn: I have no life . . . AT ALL,0
2.85E+17,RT @SincerelyTumblr: I just want to be as happy as I use to be,0
2.90E+17,"RT @SJQOTD: ""My sex life is great",1
2.90E+17,RT @SMlLlNG: I may not be perfect but at least I'm happy with my life,1
2.90E+17,RT @SMlLlNG: I may not be perfect but at least I'm happy with my life,1
2.90E+17,RT @SMlLlNG: I may not be perfect but at least I'm happy with my life,1
2.90E+17,RT @SMlLlNG: I may not be perfect but at least I'm happy with my life,1
2.90E+17,RT @SmoothieSipper: I'm so happy with.... Life,1
2.85E+17,RT @SnapBackGirl89: I love my life my family and my friends. üíú‚ù§üíú#blessed,1
2.86E+17,RT @sofyanluvayank: My life is full of blessing. Thanks god (´__,1
2.90E+17,RT @solveigjonas: i want to die .. everything sucks,0
2.85E+17,RT @SoupMaster22: I just want to be happy,0
2.85E+17,"RT @ssweetie_: I always get screwed over. Someway or somehow if my life is going good, something will happen to mess it all up",0
2.86E+17,RT @steph_switzerx: Actually so true that I wouldn't change my life for the world #love #friends #family,1
2.90E+17,RT @Stephxc21: Happy with my life. Might not be perfect but it couldn't be any better,1
2.90E+17,"RT @StonyVsJamby: Im Satisfied With Life Right Now . God Has Been Working , He Most Def Took A Couple Of My Blessing Out Of Storage _",1
2.86E+17,RT @suckonmylilypop: I just want to genuinely be happy,0
2.86E+17,RT @suckonmylilypop: I just want to genuinely be happy,0
2.90E+17,RT @suicidalbones_: I'm such a little bitch. I hate myself,0
2.85E+17,RT @SUPA_BRAIN_: Love my life you should love yours,1
2.85E+17,RT @SupaStarFrenchy: Welcome to my fucked up life,0
2.90E+17,"RT @swasylenko2: i have been blessed with a beautiful life, with wonderful people and i wouldn't change it for a goddamn thing. #happy",1
2.90E+17,RT @sydthekid_15: I just want to be genuinely happy,0
2.90E+17,RT @taliathezebra: Wow I hate my life no thx 2 u @weirdalexis @paytoe16 http://t.co/G5zkSbsG,0
2.90E+17,RT @TaraLeeWoessner: I'm just blessed with amazing people in my life #blessed #thankful,1
2.90E+17,RT @taygang111: Hate my life,0
2.86E+17,RT @TaylorCleeve: I always screw everything up that's good in my life,0
2.86E+17,RT @taylordean__: man this has been the worst life of my life,0
2.90E+17,RT @TaylorSimon14: I just want to be happy,0
2.90E+17,RT @taytayyxx: So unhappy with my life #gettheviolinsout,0
2.85E+17,RT @TcPeruzzi: I'm not lucky.. i'm blessed,1
2.90E+17,"RT @Team_Follow0202: Dear God :: _ For everything that happened in my life, good or bad. It makes me who I am today, I'm thankful",1
2.85E+17,RT @TeamOurDemi: “My outlook is more positive and I am happy.” - Demi Lovato http://t.co/NlrNbL9A,1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.86E+17,RT @TedsPosts: I Don't try to be Awesome. Awesome tries to be me,1
2.85E+17,RT @teenagersfact: I just want to be happy again,0
2.85E+17,RT @ter_rebel: I wish there was a button to completely erase memories and not have any emotional effect or change in your life,0
2.90E+17,"RT @thandolethumabu: In life iam content with what I have anything extra is a bonus...school,relationship,friends and family. I'm content",1
2.90E+17,RT @That_Dope__Kid: My life is fucked up tbh,0
2.85E+17,RT @thatkid_lala: I'm always mentally depressed,0
2.86E+17,RT @ThatPapagoKid: I Just Want To Be Happy,0
2.86E+17,RT @TheFreshestOutt: Was never meant for me to be happy,0
2.86E+17,RT @TheMarcusDesion: I could easily complain about the few things wrong in my life but there is so much more good. There is no need to a,1
2.85E+17,RT @TheMotivator5: Living life and loving the life I live. Every day is a blessing,1
2.90E+17,RT @TheSonOfSatan: They tell me I'm a fuck up like I don't already know,0
2.90E+17,RT @TheyENVY_J: I am so happy with my life and the people in it!! I love y'all _,1
2.85E+17,"RT @ThisOneGuyChris: no i'm not lucky , i'm blessed",1
2.90E+17,RT @Thought_Emotion: People think my life is perfect but why do I feel so unhappy and incomplete,0
2.90E+17,"RT @ThtBlondeBitchx: I'm not lucky, I'm blessed",1
2.90E+17,"RT @ThtBlondeBitchx: I'm not lucky, I'm blessed",1
2.90E+17,"RT @ThtBlondeBitchx: I'm not lucky, I'm blessed",1
2.85E+17,RT @tikaristikaa: RT @laraawrr: RT @firyalp: RT @astiisaktia: RT @sashhr: Fuck my life. I hate my life,0
2.85E+17,"RT @titaft10: I am not lucky, I am blessed",1
2.90E+17,RT @TKerpan: #tweetlikebrady my life sucks... Jk my life RULEZZZ,0
2.85E+17,RT @TLA_MRAMBITION: Am I happy ? No,0
2.85E+17,RT @TomStaniforth: Me: I'm really happy  Life: lol one sec,1
2.90E+17,RT @TreySmith417: God is good. Too blessed with everything in my life. Opportunities are limitless,1
2.90E+17,RT @TrillAssBlasian: I'm just so fuckin' depressed,0
2.90E+17,RT @TrillAssBlasian: I'm just so fuckin' depressed,0
2.90E+17,RT @TrillAssBlasian: I'm just so fuckin' depressed,0
2.90E+17,RT @TrillAssBlasian: I'm just so fuckin' depressed,0
2.90E+17,RT @TrillAssBlasian: I'm just so fuckin' depressed,0
2.90E+17,RT @TrillAssBlasian: I'm just so fuckin' depressed,0
2.90E+17,RT @TrillAssBlasian: I'm just so fuckin' depressed,0
2.86E+17,RT @TumbIrTexts: I just want to be as happy as i use to be,0
2.85E+17,"RT @twylovee: No I'm not lucky,  I'm BLESSED""",1
2.90E+17,RT @tylerwhite_3: Damn right I love the life I live,1
2.85E+17,RT @Typical_Bilkey: I hate my life everything sucks about it,0
2.85E+17,RT @Typical_Bilkey: I hate my life everything sucks about it,0
2.90E+17,"RT @ukbelieberrr: I hate everything, idek why I have this fucking account tbh or even a life",0
2.90E+17,RT @uni_xo: «@Chris_TooSteezy I'm a depressed ass bitch» Omg im depressed too,0
2.90E+17,RT @UnordinaryDae: Sigh... my love life sucks... it don't even exist,0
2.85E+17,"RT @UrbanEngIish: ""I'm that N*gga"" = I am a man of many talents, & trades while having a large positive reputation",1
2.85E+17,"RT @UrbanEngIish: ""I'm that N*gga"" = I am a man of many talents, & trades while having a large positive reputation",1
2.85E+17,RT @UsoMahiya: Lord Thank you! I'm blessed always!,1
2.85E+17,RT @UsoMahiya: Lord Thank you! I'm blessed always!,1
2.85E+17,RT @UsoMahiya: Lord Thank you! I'm blessed always!,1
2.85E+17,RT @UsoMahiya: Lord Thank you! I'm blessed always!,1
2.85E+17,RT @UsoMahiya: Lord Thank you! I'm blessed always!,1
2.85E+17,RT @UsoMahiya: Lord Thank you! I'm blessed always!,1
2.90E+17,RT @UsoMahiyaBro: I just want to be happy,0
2.86E+17,"RT @VannahSose: My life is great, & you ain't nothing but a ho",1
2.86E+17,"RT @VannahSose: My life is great, & you ain't nothing but a ho",1
2.86E+17,RT @venriquez_: sometimes I just wish lots of things were different,0
2.90E+17,RT @verypretty_maya: Over all I love life,1
2.90E+17,"RT @Veyronette: I have nothing at all, that's it my life is screwed""",0
2.90E+17,RT @victoriabos1: I'm so happy. #so #freakin #happy _,1
2.85E+17,RT @victoriaMmmm: I want to be happy again,0
2.90E+17,RT @VoiceOf_Harlem: If I could change my life alot of stuff would be different,0
2.85E+17,RT @vonnsanity: What a boring life I have,0
2.90E+17,RT @WalkTheLine13: I hate myself more and more every second of every day,0
2.85E+17,RT @weirdjosh: @sunnybooboo7 my life is pretty awesome ain't it? Lol the military is the way to go,1
2.90E+17,"RT @WereJustTeenss: Dear God, for everything that happened in my life, good or bad, thank you, it makes me who I am today, I'm thankful",1
2.90E+17,RT @Whiteboytwerkk: Will I ever be happy,0
2.85E+17,RT @wizkhalifa: I. Am the best. IN the world. I am amaaaazing,1
2.86E+17,RT @wizkhalifa: I. Am the best. IN the world. I am amaaaazing,1
2.86E+17,RT @wizkhalifa: I. Am the best. IN the world. I am amaaaazing,1
2.86E+17,RT @wizkhalifa: I. Am the best. IN the world. I am amaaaazing,1
2.86E+17,RT @wizkhalifa: I. Am the best. IN the world. I am amaaaazing,1
2.90E+17,RT @woahdangmaleny: I'm happy with my life and the people in it,1
2.90E+17,RT @woorimaknae: I don't know what am I doing with my life now. Should I treat people the way they treat me or be forever unhappy and be,0
2.90E+17,RT @world_dubstep: Damn my life is boring,0
2.90E+17,RT @WrightGirl_Dee: Loving this life of mine,1
2.90E+17,"RT @WTFFF_Michelle: I hate how people always think Im lying , just cuz I laugh/smile #Shit ! Im just a happy ass person ! :D",1
2.90E+17,RT @x_xSheriffBadge: I'm #Blessed ツ,1
2.86E+17,RT @xBexBabyx: What a great life I lead... http://t.co/GehtodBl,1
2.90E+17,RT @xellieex: I'm so depressed,0
2.85E+17,"RT @xo_rozellaloar: ""no I'm not lucky, I'm blessed!"" #500aDay",1
2.90E+17,RT @xoxo_LexisCaryn: I hate feeling depressed,0
2.90E+17,"RT @xxBoyBelieberxx: I miss how happy I am, when I was a little kid",0
2.85E+17,RT @YaBoyIsTheTruth: I'm a nice guy. Just let me nice,1
2.85E+17,RT @yanastay: man this has been the worst life of my life,0
2.90E+17,RT @yoJGrizz: I have a feeling that something bad is gonna happen again because literally nothing good ever happens or stays in my life,0
2.85E+17,RT @YoShaun55: MY. LIFE. IS. SO. BORING,0
2.85E+17,RT @yuliapatricia: RT @damnitstrue: Thanks God for blessing me more than I deserve,1
2.86E+17,RT @zaynkardashian: no one literally knows how much i hate myself,0
2.90E+17,RT @zoepricexx: I feel dead and useless,0
2.86E+17,RT @zouisigh: I'm so happy omg,1
2.90E+17,RT “@Airulandro: I just want to be happy. Okay,0
2.90E+17,RT Freddy_E: Fuck... my... life,0
2.90E+17,RT Freddy_E: Fuck... my... life,0
2.90E+17,RT LifesMotive_: I have very good friends,1
2.86E+17,"RT lol"": I get what i WANT!! &'",1
2.85E+17,RT RT @damnitstrue: Thanks God for blessing me more than I deserve,1
2.85E+17,RT RT RT @damnitstrue: Thanks God for blessing me more than I deserve,1
2.90E+17,"RT! "": Life's treating me good",1
2.85E+17,RT! : Thanks God for blessing me more than I deserve,1
2.85E+17,"RT!! @JaySmooveCock: I'm sad... I'm always sad deep down, I think I'm happy for a second but then I realize I'm sad",0
2.90E+17,"RT"": All of my dreams are coming true",1
2.85E+17,"RT"": I'm sad",0
2.90E+17,"RT"": i'm single and very happy",1
2.86E+17,"RT"": I'm weird - and I'm proud",1
